X,Y,Z,Azimuth,Bearing,Direction,Latitude,Longitude,Altitude,Date,Time
751,27,2313,2,0,N,25.714537,-80.284706,17.00,04/15/2024,01:11:37
730,49,2336,3,0,N,25.714537,-80.284706,16.90,04/15/2024,01:11:37
718,56,2340,4,0,N,25.714537,-80.284706,16.90,04/15/2024,01:11:37
703,36,2340,2,0,N,25.714537,-80.284706,16.90,04/15/2024,01:11:37
703,0,2348,0,0,N,25.714537,-80.284706,16.90,04/15/2024,01:11:37
712,-30,2299,-2,15,NNW,25.714537,-80.284706,16.90,04/15/2024,01:11:37
737,-18,2261,-1,15,NNW,25.714537,-80.284706,16.90,04/15/2024,01:11:38
703,-64,2269,-5,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
675,-81,2296,-6,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
693,-98,2236,-8,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
684,-71,2251,-5,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
666,-88,2281,-7,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
660,-73,2281,-6,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
675,-67,2269,-5,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
662,-62,2276,-5,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
657,-81,2261,-7,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:38
645,-134,2276,-11,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
641,-128,2276,-11,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
654,-121,2276,-10,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
636,-142,2310,-12,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
615,-138,2336,-12,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
621,-142,2321,-12,15,NNW,25.714537,-80.284706,16.70,04/15/2024,01:11:39
650,-136,2266,-11,15,NNW,25.714537,-80.284706,16.70,04/15/2024,01:11:39
636,-141,2306,-12,15,NNW,25.714537,-80.284706,16.80,04/15/2024,01:11:39
662,-81,2296,-6,15,NNW,25.714535,-80.284706,16.80,04/15/2024,01:11:39
632,-60,2343,-5,15,NNW,25.714535,-80.284706,16.80,04/15/2024,01:11:39
632,-20,2355,-1,15,NNW,25.714535,-80.284706,16.80,04/15/2024,01:11:40
627,-29,2355,-2,15,NNW,25.714535,-80.284706,16.80,04/15/2024,01:11:40
680,-35,2288,-2,15,NNW,25.714535,-80.284706,16.80,04/15/2024,01:11:40
660,-52,2328,-4,15,NNW,25.714535,-80.284706,17.10,04/15/2024,01:11:40
648,-37,2370,-3,15,NNW,25.714535,-80.284706,17.10,04/15/2024,01:11:40
621,-64,2373,-5,15,NNW,25.714535,-80.284706,17.10,04/15/2024,01:11:40
615,-79,2418,-7,15,NNW,25.714535,-80.284706,17.00,04/15/2024,01:11:40
636,-73,2373,-6,15,NNW,25.714533,-80.284706,17.00,04/15/2024,01:11:40
639,-92,2418,-8,15,NNW,25.714533,-80.284706,17.10,04/15/2024,01:11:40
657,-50,2407,-4,15,NNW,25.714533,-80.284706,17.10,04/15/2024,01:11:40
654,-30,2445,-2,15,NNW,25.714533,-80.284706,17.10,04/15/2024,01:11:40
641,-22,2459,-1,15,NNW,25.714531,-80.284706,17.10,04/15/2024,01:11:41
684,-20,2418,-1,15,NNW,25.714531,-80.284706,17.20,04/15/2024,01:11:41
682,-26,2430,-2,15,NNW,25.714529,-80.284706,17.20,04/15/2024,01:11:41
743,-48,2400,-3,15,NNW,25.714529,-80.284706,17.20,04/15/2024,01:11:41
709,-68,2388,-5,15,NNW,25.714529,-80.284706,17.20,04/15/2024,01:11:41
725,-62,2410,-4,15,NNW,25.714529,-80.284706,17.20,04/15/2024,01:11:41
727,-84,2400,-6,15,NNW,25.714527,-80.284706,17.20,04/15/2024,01:11:41
753,-145,2355,-10,15,NNW,25.714527,-80.284706,17.20,04/15/2024,01:11:41
768,-110,2355,-8,15,NNW,25.714525,-80.284706,17.20,04/15/2024,01:11:41
780,-81,2358,-5,15,NNW,25.714525,-80.284706,17.10,04/15/2024,01:11:41
757,-71,2415,-5,15,NNW,25.714523,-80.284706,17.10,04/15/2024,01:11:42
760,-46,2400,-3,15,NNW,25.714521,-80.284706,17.10,04/15/2024,01:11:42
782,-42,2355,-3,15,NNW,25.714521,-80.284706,17.10,04/15/2024,01:11:42
794,-37,2348,-2,15,NNW,25.714520,-80.284706,17.10,04/15/2024,01:11:42
772,-62,2333,-4,15,NNW,25.714520,-80.284706,17.10,04/15/2024,01:11:42
768,-75,2333,-5,15,NNW,25.714520,-80.284706,17.10,04/15/2024,01:11:42
737,-97,2373,-7,15,NNW,25.714520,-80.284706,17.10,04/15/2024,01:11:42
712,-103,2385,-8,15,NNW,25.714516,-80.284706,17.10,04/15/2024,01:11:42
723,-86,2373,-6,15,NNW,25.714516,-80.284706,17.20,04/15/2024,01:11:42
731,-90,2340,-7,15,NNW,25.714516,-80.284706,17.20,04/15/2024,01:11:42
743,-75,2325,-5,15,NNW,25.714516,-80.284706,17.20,04/15/2024,01:11:42
723,-52,2378,-4,15,NNW,25.714512,-80.284706,17.20,04/15/2024,01:11:43
712,-37,2373,-2,15,NNW,25.714512,-80.284706,17.30,04/15/2024,01:11:43
714,-26,2373,-2,15,NNW,25.714508,-80.284706,17.30,04/15/2024,01:11:43
721,-39,2351,-3,15,NNW,25.714508,-80.284706,17.00,04/15/2024,01:11:43
727,-39,2336,-3,15,NNW,25.714506,-80.284706,17.00,04/15/2024,01:11:43
718,-71,2358,-5,15,NNW,25.714506,-80.284706,17.00,04/15/2024,01:11:43
688,-88,2388,-7,15,NNW,25.714504,-80.284706,17.00,04/15/2024,01:11:43
675,-115,2392,-9,15,NNW,25.714504,-80.284706,16.90,04/15/2024,01:11:43
682,-121,2381,-10,15,NNW,25.714502,-80.284706,16.90,04/15/2024,01:11:44
727,-108,2333,-8,15,NNW,25.714502,-80.284706,16.90,04/15/2024,01:11:44
712,-147,2348,-11,15,NNW,25.714500,-80.284706,16.90,04/15/2024,01:11:44
687,-138,2343,-11,15,NNW,25.714500,-80.284706,16.90,04/15/2024,01:11:44
691,-110,2358,-9,15,NNW,25.714497,-80.284706,16.90,04/15/2024,01:11:44
705,-88,2321,-7,15,NNW,25.714497,-80.284706,16.90,04/15/2024,01:11:44
670,-121,2340,-10,15,NNW,25.714495,-80.284706,16.90,04/15/2024,01:11:44
650,-187,2313,-16,15,NNW,25.714495,-80.284706,17.10,04/15/2024,01:11:44
670,-206,2273,-17,15,NNW,25.714493,-80.284706,17.10,04/15/2024,01:11:44
630,-233,2296,-20,15,NNW,25.714493,-80.284706,17.10,04/15/2024,01:11:44
614,-258,2306,-22,15,NNW,25.714491,-80.284706,17.10,04/15/2024,01:11:45
648,-239,2284,-20,15,NNW,25.714491,-80.284706,17.10,04/15/2024,01:11:45
675,-206,2273,-16,15,NNW,25.714489,-80.284706,17.10,04/15/2024,01:11:45
675,-174,2313,-14,15,NNW,25.714489,-80.284706,17.10,04/15/2024,01:11:45
675,-145,2313,-12,15,NNW,25.714487,-80.284706,17.10,04/15/2024,01:11:45
675,-106,2348,-8,15,NNW,25.714487,-80.284706,17.30,04/15/2024,01:11:45
680,-103,2340,-8,15,NNW,25.714487,-80.284706,17.30,04/15/2024,01:11:45
703,-103,2310,-8,15,NNW,25.714483,-80.284706,17.30,04/15/2024,01:11:45
680,-136,2336,-11,15,NNW,25.714483,-80.284706,17.40,04/15/2024,01:11:45
664,-138,2351,-11,15,NNW,25.714481,-80.284706,17.40,04/15/2024,01:11:45
650,-158,2388,-13,15,NNW,25.714481,-80.284706,17.40,04/15/2024,01:11:45
650,-153,2403,-13,15,NNW,25.714481,-80.284706,17.40,04/15/2024,01:11:46
705,-134,2340,-10,15,NNW,25.714481,-80.284706,17.40,04/15/2024,01:11:46
712,-108,2363,-8,15,NNW,25.714478,-80.284706,17.40,04/15/2024,01:11:46
751,-81,2325,-6,15,NNW,25.714478,-80.284706,17.50,04/15/2024,01:11:46
723,-58,2366,-4,15,NNW,25.714476,-80.284706,17.50,04/15/2024,01:11:46
737,-5,2351,0,0,N,25.714476,-80.284706,17.50,04/15/2024,01:11:46
761,-3,2313,0,0,N,25.714474,-80.284706,17.50,04/15/2024,01:11:46
787,-42,2258,-3,15,NNW,25.714474,-80.284706,17.80,04/15/2024,01:11:46
772,-54,2246,-4,15,NNW,25.714472,-80.284706,17.80,04/15/2024,01:11:46
705,-106,2318,-8,15,NNW,25.714472,-80.284706,17.80,04/15/2024,01:11:46
714,-145,2276,-11,15,NNW,25.714470,-80.284706,17.80,04/15/2024,01:11:47
703,-180,2273,-14,15,NNW,25.714470,-80.284706,17.80,04/15/2024,01:11:47
712,-183,2239,-14,15,NNW,25.714468,-80.284706,17.80,04/15/2024,01:11:47
735,-184,2194,-14,15,NNW,25.714468,-80.284706,17.90,04/15/2024,01:11:47
718,-165,2191,-12,15,NNW,25.714464,-80.284706,17.90,04/15/2024,01:11:47
723,-180,2209,-13,15,NNW,25.714462,-80.284706,17.90,04/15/2024,01:11:47
693,-155,2206,-12,15,NNW,25.714462,-80.284706,18.00,04/15/2024,01:11:47
688,-115,2229,-9,15,NNW,25.714460,-80.284706,18.00,04/15/2024,01:11:47
705,-136,2161,-10,15,NNW,25.714460,-80.284706,18.10,04/15/2024,01:11:47
682,-125,2191,-10,15,NNW,25.714460,-80.284706,18.10,04/15/2024,01:11:47
660,-132,2209,-11,15,NNW,25.714458,-80.284706,18.10,04/15/2024,01:11:48
634,-125,2246,-11,15,NNW,25.714455,-80.284706,18.10,04/15/2024,01:11:48
584,-136,2284,-13,15,NNW,25.714455,-80.284706,18.10,04/15/2024,01:11:48
568,-149,2288,-14,15,NNW,25.714455,-80.284706,18.10,04/15/2024,01:11:48
593,-163,2229,-15,15,NNW,25.714453,-80.284706,18.10,04/15/2024,01:11:48
595,-158,2229,-14,15,NNW,25.714451,-80.284706,18.10,04/15/2024,01:11:48
581,-149,2251,-14,15,NNW,25.714451,-80.284706,18.10,04/15/2024,01:11:48
614,-191,2209,-17,15,NNW,25.714449,-80.284706,18.10,04/15/2024,01:11:48
636,-208,2209,-18,15,NNW,25.714449,-80.284706,18.10,04/15/2024,01:11:48
641,-204,2239,-17,15,NNW,25.714447,-80.284706,18.10,04/15/2024,01:11:49
664,-202,2246,-16,15,NNW,25.714447,-80.284706,18.10,04/15/2024,01:11:49
577,-323,2310,-29,14,NW,25.714445,-80.284706,18.10,04/15/2024,01:11:49
351,-613,2209,-60,13,WNW,25.714445,-80.284706,18.20,04/15/2024,01:11:49
381,-634,2191,-58,13,WNW,25.714443,-80.284698,18.20,04/15/2024,01:11:49
430,-562,2281,-52,13,WNW,25.714443,-80.284698,18.30,04/15/2024,01:11:49
452,-485,2366,-47,13,WNW,25.714441,-80.284698,18.30,04/15/2024,01:11:49
522,-421,2385,-38,14,NW,25.714441,-80.284698,18.30,04/15/2024,01:11:49
548,-360,2470,-33,14,NW,25.714439,-80.284698,18.30,04/15/2024,01:11:49
564,-323,2462,-29,14,NW,25.714439,-80.284698,18.40,04/15/2024,01:11:49
572,-318,2467,-29,14,NW,25.714437,-80.284698,18.40,04/15/2024,01:11:50
583,-288,2474,-26,14,NW,25.714437,-80.284698,18.40,04/15/2024,01:11:50
548,-303,2485,-28,14,NW,25.714436,-80.284698,18.40,04/15/2024,01:11:50
502,-412,2445,-39,14,NW,25.714436,-80.284698,18.30,04/15/2024,01:11:50
451,-411,2482,-42,14,NW,25.714434,-80.284698,18.30,04/15/2024,01:11:50
417,-421,2477,-45,14,NW,25.714434,-80.284698,18.20,04/15/2024,01:11:50
429,-443,2452,-45,14,NW,25.714432,-80.284698,18.20,04/15/2024,01:11:50
378,-467,2467,-51,13,WNW,25.714432,-80.284698,18.20,04/15/2024,01:11:50
369,-476,2452,-52,13,WNW,25.714430,-80.284698,18.20,04/15/2024,01:11:50
396,-456,2425,-49,13,WNW,25.714430,-80.284698,18.30,04/15/2024,01:11:50
422,-373,2489,-41,14,NW,25.714430,-80.284698,18.30,04/15/2024,01:11:50
463,-299,2477,-32,14,NW,25.714428,-80.284698,18.30,04/15/2024,01:11:51
488,-299,2477,-31,14,NW,25.714428,-80.284698,18.10,04/15/2024,01:11:51
485,-309,2459,-32,14,NW,25.714426,-80.284698,18.10,04/15/2024,01:11:51
527,-316,2400,-30,14,NW,25.714426,-80.284698,18.20,04/15/2024,01:11:51
481,-290,2437,-31,14,NW,25.714424,-80.284698,18.20,04/15/2024,01:11:51
442,-370,2418,-39,14,NW,25.714424,-80.284698,18.20,04/15/2024,01:11:51
415,-387,2440,-43,14,NW,25.714422,-80.284698,18.20,04/15/2024,01:11:51
365,-408,2455,-48,13,WNW,25.714422,-80.284698,18.30,04/15/2024,01:11:51
353,-391,2433,-47,13,WNW,25.714420,-80.284698,18.30,04/15/2024,01:11:51
378,-417,2385,-47,13,WNW,25.714420,-80.284698,18.30,04/15/2024,01:11:51
406,-378,2407,-42,14,NW,25.714418,-80.284698,18.30,04/15/2024,01:11:52
417,-357,2425,-40,14,NW,25.714418,-80.284698,18.30,04/15/2024,01:11:52
396,-382,2440,-43,14,NW,25.714415,-80.284698,18.30,04/15/2024,01:11:52
333,-399,2492,-50,13,WNW,25.714415,-80.284698,18.40,04/15/2024,01:11:52
325,-430,2462,-52,13,WNW,25.714415,-80.284698,18.40,04/15/2024,01:11:52
314,-472,2433,-56,13,WNW,25.714415,-80.284698,18.40,04/15/2024,01:11:52
296,-476,2452,-58,13,WNW,25.714411,-80.284698,18.40,04/15/2024,01:11:52
245,-478,2470,-62,13,WNW,25.714411,-80.284698,18.50,04/15/2024,01:11:52
192,-460,2530,-67,13,WNW,25.714411,-80.284698,18.50,04/15/2024,01:11:52
171,-450,2504,-69,12,W,25.714405,-80.284698,18.50,04/15/2024,01:11:53
168,-478,2477,-70,12,W,25.714405,-80.284698,18.60,04/15/2024,01:11:53
198,-465,2492,-66,13,WNW,25.714403,-80.284698,18.60,04/15/2024,01:11:53
239,-442,2497,-61,13,WNW,25.714403,-80.284698,18.50,04/15/2024,01:11:53
267,-406,2534,-56,13,WNW,25.714403,-80.284698,18.50,04/15/2024,01:11:53
260,-411,2537,-57,13,WNW,25.714399,-80.284698,18.50,04/15/2024,01:11:53
219,-448,2500,-63,13,WNW,25.714399,-80.284698,18.50,04/15/2024,01:11:53
215,-460,2500,-64,13,WNW,25.714399,-80.284698,18.50,04/15/2024,01:11:53
205,-469,2522,-66,13,WNW,25.714397,-80.284698,18.50,04/15/2024,01:11:54
196,-443,2549,-66,13,WNW,25.714396,-80.284698,18.50,04/15/2024,01:11:54
155,-419,2582,-69,12,W,25.714396,-80.284698,18.50,04/15/2024,01:11:54
141,-430,2586,-71,12,W,25.714394,-80.284698,18.50,04/15/2024,01:11:54
153,-459,2564,-71,12,W,25.714394,-80.284698,18.40,04/15/2024,01:11:54
172,-485,2515,-70,12,W,25.714394,-80.284698,18.40,04/15/2024,01:11:54
202,-459,2544,-66,13,WNW,25.714394,-80.284698,18.40,04/15/2024,01:11:54
219,-465,2567,-64,13,WNW,25.714392,-80.284698,18.40,04/15/2024,01:11:54
239,-443,2579,-61,13,WNW,25.714392,-80.284698,18.40,04/15/2024,01:11:54
226,-435,2594,-62,13,WNW,25.714390,-80.284698,18.40,04/15/2024,01:11:55
286,-446,2567,-57,13,WNW,25.714390,-80.284698,18.40,04/15/2024,01:11:55
347,-385,2616,-47,13,WNW,25.714388,-80.284698,18.40,04/15/2024,01:11:55
477,-296,2579,-31,14,NW,25.714388,-80.284698,18.40,04/15/2024,01:11:55
508,-288,2567,-29,14,NW,25.714386,-80.284698,18.40,04/15/2024,01:11:55
548,-222,2556,-22,15,NNW,25.714386,-80.284698,18.40,04/15/2024,01:11:55
575,-176,2594,-17,15,NNW,25.714384,-80.284698,18.40,04/15/2024,01:11:55
591,-75,2574,-7,15,NNW,25.714384,-80.284698,18.40,04/15/2024,01:11:55
615,-33,2564,-3,15,NNW,25.714382,-80.284698,18.40,04/15/2024,01:11:55
699,63,2504,5,0,N,25.714382,-80.284698,18.20,04/15/2024,01:11:55
684,130,2500,10,0,N,25.714380,-80.284698,18.20,04/15/2024,01:11:56
699,188,2500,15,0,N,25.714380,-80.284698,18.20,04/15/2024,01:11:56
678,202,2512,16,0,N,25.714378,-80.284698,18.20,04/15/2024,01:11:56
657,209,2515,17,0,N,25.714378,-80.284698,18.20,04/15/2024,01:11:56
664,214,2530,17,0,N,25.714376,-80.284698,18.20,04/15/2024,01:11:56
709,188,2482,14,0,N,25.714376,-80.284698,18.40,04/15/2024,01:11:56
712,160,2455,12,0,N,25.714376,-80.284698,18.40,04/15/2024,01:11:56
735,154,2445,11,0,N,25.714376,-80.284698,18.40,04/15/2024,01:11:56
731,143,2437,11,0,N,25.714375,-80.284698,18.40,04/15/2024,01:11:56
693,139,2474,11,0,N,25.714375,-80.284698,18.40,04/15/2024,01:11:56
687,179,2500,14,0,N,25.714373,-80.284698,18.40,04/15/2024,01:11:56
737,216,2425,16,0,N,25.714373,-80.284698,18.50,04/15/2024,01:11:56
725,232,2418,17,0,N,25.714371,-80.284698,18.50,04/15/2024,01:11:57
717,266,2425,20,0,N,25.714371,-80.284698,18.60,04/15/2024,01:11:57
707,276,2474,21,0,N,25.714369,-80.284698,18.60,04/15/2024,01:11:57
670,251,2507,20,0,N,25.714369,-80.284698,18.50,04/15/2024,01:11:57
696,221,2474,17,0,N,25.714367,-80.284698,18.50,04/15/2024,01:11:57
675,196,2515,16,0,N,25.714367,-80.284698,18.50,04/15/2024,01:11:57
691,198,2504,15,0,N,25.714367,-80.284698,18.50,04/15/2024,01:11:57
703,194,2474,15,0,N,25.714367,-80.284698,18.50,04/15/2024,01:11:57
694,190,2474,15,0,N,25.714365,-80.284698,18.50,04/15/2024,01:11:57
684,196,2492,15,0,N,25.714365,-80.284698,18.40,04/15/2024,01:11:57
687,198,2492,16,0,N,25.714363,-80.284698,18.40,04/15/2024,01:11:58
680,185,2512,15,0,N,25.714363,-80.284698,18.10,04/15/2024,01:11:58
670,190,2507,15,0,N,25.714361,-80.284698,18.10,04/15/2024,01:11:58
662,184,2527,15,0,N,25.714359,-80.284706,18.10,04/15/2024,01:11:58
660,190,2519,16,0,N,25.714359,-80.284706,18.00,04/15/2024,01:11:58
657,163,2527,13,0,N,25.714359,-80.284706,18.00,04/15/2024,01:11:58
652,160,2537,13,0,N,25.714357,-80.284706,18.00,04/15/2024,01:11:58
630,137,2549,12,0,N,25.714357,-80.284706,17.80,04/15/2024,01:11:58
648,147,2549,12,0,N,25.714355,-80.284706,17.80,04/15/2024,01:11:59
664,163,2527,13,0,N,25.714355,-80.284706,17.80,04/15/2024,01:11:59
621,171,2567,15,0,N,25.714355,-80.284706,17.80,04/15/2024,01:11:59
571,175,2631,17,0,N,25.714355,-80.284706,17.80,04/15/2024,01:11:59
518,141,2668,15,0,N,25.714352,-80.284706,17.80,04/15/2024,01:11:59
545,160,2671,16,0,N,25.714352,-80.284706,17.70,04/15/2024,01:11:59
615,139,2597,12,0,N,25.714352,-80.284706,17.70,04/15/2024,01:11:59
623,126,2579,11,0,N,25.714350,-80.284706,17.70,04/15/2024,01:11:59
638,111,2582,9,0,N,25.714350,-80.284706,17.30,04/15/2024,01:11:59
591,85,2616,8,0,N,25.714348,-80.284706,17.30,04/15/2024,01:12:00
536,49,2671,5,0,N,25.714348,-80.284706,17.20,04/15/2024,01:12:00
554,38,2653,3,0,N,25.714346,-80.284706,17.20,04/15/2024,01:12:00
623,31,2597,2,0,N,25.714346,-80.284706,17.20,04/15/2024,01:12:00
623,59,2597,5,0,N,25.714344,-80.284706,17.20,04/15/2024,01:12:00
618,65,2601,6,0,N,25.714344,-80.284706,17.30,04/15/2024,01:12:00
572,51,2626,5,0,N,25.714342,-80.284706,17.30,04/15/2024,01:12:00
564,30,2638,3,0,N,25.714342,-80.284706,17.40,04/15/2024,01:12:00
564,23,2638,2,0,N,25.714340,-80.284706,17.40,04/15/2024,01:12:00
626,17,2571,1,0,N,25.714340,-80.284706,17.40,04/15/2024,01:12:00
626,12,2579,1,0,N,25.714338,-80.284706,17.40,04/15/2024,01:12:01
621,-26,2544,-2,15,NNW,25.714338,-80.284706,17.50,04/15/2024,01:12:01
583,-16,2582,-1,15,NNW,25.714338,-80.284706,17.50,04/15/2024,01:12:01
583,0,2589,0,0,N,25.714338,-80.284706,17.50,04/15/2024,01:12:01
619,-5,2552,0,0,N,25.714334,-80.284706,17.50,04/15/2024,01:12:01
611,-42,2507,-3,15,NNW,25.714334,-80.284706,17.70,04/15/2024,01:12:01
618,-16,2522,-1,15,NNW,25.714333,-80.284706,17.70,04/15/2024,01:12:01
607,1,2530,0,0,N,25.714333,-80.284706,17.80,04/15/2024,01:12:01
546,17,2597,1,0,N,25.714333,-80.284706,17.80,04/15/2024,01:12:01
554,21,2564,2,0,N,25.714333,-80.284706,17.70,04/15/2024,01:12:01
542,27,2579,2,0,N,25.714331,-80.284706,17.70,04/15/2024,01:12:02
600,55,2515,5,0,N,25.714331,-80.284706,17.70,04/15/2024,01:12:02
577,18,2537,1,0,N,25.714331,-80.284706,17.70,04/15/2024,01:12:02
595,-16,2489,-1,15,NNW,25.714331,-80.284706,17.70,04/15/2024,01:12:02
524,-58,2556,-6,15,NNW,25.714329,-80.284706,17.70,04/15/2024,01:12:02
540,-52,2549,-5,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:02
601,-62,2485,-5,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:02
630,-58,2452,-5,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:02
615,-22,2477,-2,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:02
597,-30,2474,-2,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:02
522,-48,2564,-5,15,NNW,25.714327,-80.284706,17.80,04/15/2024,01:12:02
516,-48,2549,-5,15,NNW,25.714327,-80.284706,17.80,04/15/2024,01:12:02
581,-71,2515,-6,15,NNW,25.714329,-80.284706,17.80,04/15/2024,01:12:03
619,-79,2467,-7,15,NNW,25.714329,-80.284706,17.90,04/15/2024,01:12:03
579,-97,2492,-9,15,NNW,25.714327,-80.284706,17.90,04/15/2024,01:12:03
589,-128,2500,-12,15,NNW,25.714327,-80.284706,17.90,04/15/2024,01:12:03
577,-138,2492,-13,15,NNW,25.714327,-80.284706,17.90,04/15/2024,01:12:03
559,-142,2512,-14,15,NNW,25.714327,-80.284706,18.00,04/15/2024,01:12:03
511,-159,2552,-17,15,NNW,25.714327,-80.284706,18.00,04/15/2024,01:12:03
538,-158,2541,-16,15,NNW,25.714327,-80.284706,18.00,04/15/2024,01:12:03
554,-134,2549,-13,15,NNW,25.714329,-80.284706,18.00,04/15/2024,01:12:04
575,-123,2512,-12,15,NNW,25.714329,-80.284706,17.90,04/15/2024,01:12:04
545,-98,2549,-10,15,NNW,25.714329,-80.284706,17.90,04/15/2024,01:12:04
563,-42,2549,-4,15,NNW,25.714329,-80.284706,17.90,04/15/2024,01:12:04
532,-33,2574,-3,15,NNW,25.714329,-80.284706,17.90,04/15/2024,01:12:04
584,-33,2527,-3,15,NNW,25.714331,-80.284706,17.90,04/15/2024,01:12:04
595,-26,2519,-2,15,NNW,25.714331,-80.284706,18.00,04/15/2024,01:12:04
648,-42,2452,-3,15,NNW,25.714331,-80.284706,18.00,04/15/2024,01:12:04
634,-13,2459,-1,15,NNW,25.714333,-80.284706,18.00,04/15/2024,01:12:05
673,-3,2422,0,0,N,25.714333,-80.284706,18.10,04/15/2024,01:12:05
688,8,2395,0,0,N,25.714333,-80.284706,18.10,04/15/2024,01:12:05
709,1,2381,0,0,N,25.714333,-80.284706,18.10,04/15/2024,01:12:05
723,18,2355,1,0,N,25.714333,-80.284706,18.10,04/15/2024,01:12:05
748,4,2328,0,0,N,25.714336,-80.284706,18.10,04/15/2024,01:12:05
696,25,2392,2,0,N,25.714336,-80.284706,18.10,04/15/2024,01:12:05
684,17,2415,1,0,N,25.714338,-80.284706,18.10,04/15/2024,01:12:05
682,12,2410,1,0,N,25.714340,-80.284706,18.10,04/15/2024,01:12:05
742,-20,2336,-1,15,NNW,25.714340,-80.284706,17.90,04/15/2024,01:12:05
737,6,2378,0,0,N,25.714342,-80.284706,17.90,04/15/2024,01:12:06
755,4,2340,0,0,N,25.714342,-80.284706,17.90,04/15/2024,01:12:06
737,-26,2363,-2,15,NNW,25.714344,-80.284706,17.90,04/15/2024,01:12:06
733,-37,2400,-2,15,NNW,25.714344,-80.284706,17.80,04/15/2024,01:12:06
735,-52,2407,-4,15,NNW,25.714346,-80.284706,17.80,04/15/2024,01:12:06
749,0,2400,0,0,N,25.714346,-80.284706,17.80,04/15/2024,01:12:06
730,-13,2425,-1,15,NNW,25.714348,-80.284706,17.80,04/15/2024,01:12:06
755,14,2415,1,0,N,25.714348,-80.284706,17.70,04/15/2024,01:12:06
739,44,2433,3,0,N,25.714348,-80.284706,17.70,04/15/2024,01:12:06
696,51,2489,4,0,N,25.714348,-80.284706,17.80,04/15/2024,01:12:06
735,43,2474,3,0,N,25.714350,-80.284706,17.80,04/15/2024,01:12:07
727,14,2462,1,0,N,25.714350,-80.284706,18.00,04/15/2024,01:12:07
727,17,2474,1,0,N,25.714352,-80.284706,18.00,04/15/2024,01:12:07
714,-3,2492,0,0,N,25.714352,-80.284706,18.00,04/15/2024,01:12:07
684,-50,2512,-4,15,NNW,25.714354,-80.284706,18.00,04/15/2024,01:12:07
657,-67,2544,-5,15,NNW,25.714354,-80.284706,18.10,04/15/2024,01:12:07
657,-52,2519,-4,15,NNW,25.714354,-80.284706,18.10,04/15/2024,01:12:07
705,-7,2522,0,0,N,25.714354,-80.284706,18.10,04/15/2024,01:12:07
707,8,2477,0,0,N,25.714354,-80.284706,18.10,04/15/2024,01:12:07
696,36,2489,2,0,N,25.714354,-80.284706,18.10,04/15/2024,01:12:07
675,55,2512,4,0,N,25.714355,-80.284706,18.10,04/15/2024,01:12:07
662,72,2522,6,0,N,25.714355,-80.284706,18.20,04/15/2024,01:12:07
675,73,2522,6,0,N,25.714357,-80.284706,18.20,04/15/2024,01:12:08
688,67,2515,5,0,N,25.714357,-80.284706,18.20,04/15/2024,01:12:08
662,78,2534,6,0,N,25.714359,-80.284706,18.20,04/15/2024,01:12:08
682,78,2530,6,0,N,25.714359,-80.284706,18.20,04/15/2024,01:12:08
639,67,2564,5,0,N,25.714361,-80.284706,18.20,04/15/2024,01:12:08
611,53,2604,4,0,N,25.714361,-80.284706,18.30,04/15/2024,01:12:08
626,51,2619,4,0,N,25.714361,-80.284706,18.30,04/15/2024,01:12:08
632,78,2604,7,0,N,25.714361,-80.284706,18.40,04/15/2024,01:12:08
664,99,2594,8,0,N,25.714363,-80.284706,18.40,04/15/2024,01:12:08
634,111,2626,9,0,N,25.714363,-80.284706,18.30,04/15/2024,01:12:08
634,133,2611,11,0,N,25.714363,-80.284706,18.30,04/15/2024,01:12:09
639,150,2623,13,0,N,25.714363,-80.284706,18.40,04/15/2024,01:12:09
669,126,2601,10,0,N,25.714363,-80.284706,18.40,04/15/2024,01:12:09
654,113,2626,9,0,N,25.714363,-80.284706,18.50,04/15/2024,01:12:09
657,104,2616,8,0,N,25.714361,-80.284706,18.50,04/15/2024,01:12:09
648,80,2601,7,0,N,25.714361,-80.284706,18.50,04/15/2024,01:12:09
627,51,2623,4,0,N,25.714361,-80.284706,18.50,04/15/2024,01:12:09
619,43,2626,3,0,N,25.714361,-80.284706,18.50,04/15/2024,01:12:09
