X,Y,Z,Azimuth,Bearing,Direction,Latitude,Longitude,Altitude,Date,Time
673,78,2489,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:15
687,76,2485,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:15
675,72,2477,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
682,73,2497,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
688,72,2507,5,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
687,65,2489,5,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
675,72,2492,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
688,78,2489,6,0,N,25.713854,-80.283981,9.00,04/15/2024,00:49:16
680,65,2485,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:16
682,63,2504,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:16
684,63,2504,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:16
687,65,2474,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:16
691,82,2492,6,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:16
691,67,2492,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:17
688,61,2485,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:17
684,63,2470,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:17
687,69,2515,5,0,N,25.713852,-80.283981,9.00,04/15/2024,00:49:17
682,56,2485,4,0,N,25.713852,-80.283989,9.00,04/15/2024,00:49:17
688,59,2477,4,0,N,25.713852,-80.283989,8.90,04/15/2024,00:49:17
673,56,2482,4,0,N,25.713852,-80.283989,8.90,04/15/2024,00:49:17
682,55,2489,4,0,N,25.713852,-80.283989,8.90,04/15/2024,00:49:17
678,61,2500,5,0,N,25.713852,-80.283989,8.70,04/15/2024,00:49:17
680,73,2485,6,0,N,25.713852,-80.283989,8.70,04/15/2024,00:49:18
675,59,2489,4,0,N,25.713852,-80.283989,8.50,04/15/2024,00:49:18
678,65,2489,5,0,N,25.713852,-80.283989,8.50,04/15/2024,00:49:18
680,49,2497,4,0,N,25.713852,-80.283989,8.50,04/15/2024,00:49:18
675,49,2477,4,0,N,25.713852,-80.283989,8.50,04/15/2024,00:49:18
684,61,2500,5,0,N,25.713852,-80.283989,8.50,04/15/2024,00:49:18
673,49,2507,4,0,N,25.713852,-80.283989,8.40,04/15/2024,00:49:18
684,53,2489,4,0,N,25.713852,-80.283989,8.40,04/15/2024,00:49:18
680,61,2504,5,0,N,25.713852,-80.283989,8.30,04/15/2024,00:49:18
682,67,2504,5,0,N,25.713852,-80.283989,8.30,04/15/2024,00:49:18
684,56,2485,4,0,N,25.713852,-80.283981,8.30,04/15/2024,00:49:18
670,55,2504,4,0,N,25.713852,-80.283981,8.00,04/15/2024,00:49:18
684,53,2492,4,0,N,25.713852,-80.283981,8.00,04/15/2024,00:49:19
688,56,2489,4,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
682,56,2492,4,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
673,59,2497,5,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
684,65,2489,5,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
678,63,2500,5,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
678,67,2500,5,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
675,61,2485,5,0,N,25.713852,-80.283981,7.90,04/15/2024,00:49:19
684,59,2504,4,0,N,25.713852,-80.283981,7.80,04/15/2024,00:49:19
680,69,2492,5,0,N,25.713850,-80.283981,7.80,04/15/2024,00:49:19
680,69,2485,5,0,N,25.713850,-80.283981,7.60,04/15/2024,00:49:19
682,67,2504,5,0,N,25.713850,-80.283981,7.60,04/15/2024,00:49:20
682,63,2482,5,0,N,25.713850,-80.283981,7.60,04/15/2024,00:49:20
675,69,2497,5,0,N,25.713850,-80.283981,7.60,04/15/2024,00:49:20
693,65,2504,5,0,N,25.713850,-80.283981,7.50,04/15/2024,00:49:20
684,69,2474,5,0,N,25.713850,-80.283981,7.50,04/15/2024,00:49:20
687,61,2485,5,0,N,25.713850,-80.283981,7.50,04/15/2024,00:49:20
703,69,2489,5,0,N,25.713850,-80.283981,7.50,04/15/2024,00:49:20
682,67,2485,5,0,N,25.713850,-80.283981,7.40,04/15/2024,00:49:20
688,65,2492,5,0,N,25.713850,-80.283981,7.40,04/15/2024,00:49:20
687,72,2482,5,0,N,25.713850,-80.283981,7.40,04/15/2024,00:49:20
687,61,2504,5,0,N,25.713850,-80.283989,7.40,04/15/2024,00:49:21
678,69,2477,5,0,N,25.713850,-80.283989,7.30,04/15/2024,00:49:21
691,72,2492,5,0,N,25.713850,-80.283989,7.30,04/15/2024,00:49:21
678,55,2497,4,0,N,25.713850,-80.283989,7.30,04/15/2024,00:49:21
687,73,2504,6,0,N,25.713850,-80.283989,7.30,04/15/2024,00:49:21
687,61,2485,5,0,N,25.713850,-80.283989,7.20,04/15/2024,00:49:21
682,59,2507,4,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:21
684,72,2507,6,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:21
675,76,2519,6,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:21
684,85,2489,7,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:21
678,69,2512,5,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:21
682,82,2507,6,0,N,25.713848,-80.283989,7.20,04/15/2024,00:49:22
673,69,2519,5,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
662,80,2507,6,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
664,98,2489,8,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
670,89,2512,7,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
662,109,2519,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
678,120,2512,10,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
678,116,2519,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
666,113,2492,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
673,120,2492,10,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
670,117,2500,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
675,109,2507,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:22
670,109,2512,9,0,N,25.713848,-80.283989,7.10,04/15/2024,00:49:23
669,109,2504,9,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
666,111,2497,9,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
673,116,2512,9,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
660,117,2512,10,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
669,113,2515,9,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
669,117,2504,9,0,N,25.713848,-80.283989,7.00,04/15/2024,00:49:23
654,109,2515,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:23
657,108,2515,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:23
657,120,2519,10,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:23
657,108,2504,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
657,113,2527,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
644,116,2537,10,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
644,116,2527,10,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
650,113,2515,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
639,106,2522,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
652,109,2504,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
652,108,2489,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
641,106,2515,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
664,111,2504,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:24
657,102,2489,8,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
664,111,2489,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
684,98,2470,8,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
678,117,2482,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
680,135,2467,11,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
688,113,2433,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
700,117,2455,9,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
707,102,2433,8,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:25
707,126,2437,10,0,N,25.713846,-80.283989,6.90,04/15/2024,00:49:26
718,122,2433,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
723,126,2440,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
721,117,2418,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
723,137,2437,10,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
753,159,2381,11,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
743,122,2395,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
731,122,2415,9,0,N,25.713846,-80.283989,7.00,04/15/2024,00:49:26
731,117,2410,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:26
733,129,2418,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:26
735,135,2440,10,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
730,137,2430,10,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
725,143,2448,11,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
718,137,2425,10,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
735,117,2425,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
746,113,2410,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
727,113,2392,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
748,109,2400,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
772,111,2381,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
774,116,2363,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
769,116,2358,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:27
769,130,2385,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
755,117,2378,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
761,113,2378,8,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
760,122,2373,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
748,146,2403,11,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
749,135,2407,10,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
742,130,2440,9,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
751,98,2415,7,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
753,56,2392,4,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
761,72,2400,5,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:28
761,56,2403,4,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:29
769,56,2395,4,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:29
774,56,2363,4,0,N,25.713844,-80.283989,7.00,04/15/2024,00:49:29
796,91,2355,6,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
790,89,2358,6,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
792,124,2340,8,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
792,117,2385,8,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
778,137,2407,9,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
757,133,2407,9,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
748,126,2415,9,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:29
742,111,2418,8,0,N,25.713844,-80.283989,6.90,04/15/2024,00:49:30
737,86,2407,6,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:30
772,61,2392,4,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:30
746,67,2418,5,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:30
746,65,2407,4,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:30
764,55,2388,4,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:30
751,55,2395,4,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:30
743,67,2407,5,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:30
776,124,2385,9,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
743,133,2418,10,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:31
733,141,2422,10,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:31
742,130,2422,9,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
743,137,2422,10,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
739,113,2418,8,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
778,129,2351,9,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
776,109,2363,7,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
764,99,2373,7,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
753,91,2366,6,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
787,102,2355,7,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
800,113,2348,8,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:31
787,129,2336,9,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:32
786,156,2333,11,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:32
774,164,2363,11,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:32
760,177,2373,13,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:32
746,172,2400,12,0,N,25.713844,-80.283989,6.60,04/15/2024,00:49:32
743,159,2400,12,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:32
721,135,2422,10,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:32
748,111,2395,8,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:32
749,93,2385,7,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
774,76,2366,5,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:33
776,98,2366,7,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:33
785,116,2348,8,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:33
761,111,2392,8,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:33
772,139,2381,10,0,N,25.713844,-80.283989,6.80,04/15/2024,00:49:33
761,175,2378,12,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
748,190,2400,14,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
769,175,2378,12,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
776,168,2363,12,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
748,108,2381,8,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
786,63,2366,4,0,N,25.713844,-80.283989,6.70,04/15/2024,00:49:33
774,47,2348,3,0,N,25.713842,-80.283989,6.70,04/15/2024,00:49:34
790,56,2348,4,0,N,25.713842,-80.283989,6.70,04/15/2024,00:49:34
792,86,2343,6,0,N,25.713842,-80.283989,6.80,04/15/2024,00:49:34
812,111,2306,7,0,N,25.713842,-80.283989,6.80,04/15/2024,00:49:34
794,117,2333,8,0,N,25.713842,-80.283989,6.80,04/15/2024,00:49:34
803,116,2325,8,0,N,25.713840,-80.283989,6.80,04/15/2024,00:49:34
774,133,2348,9,0,N,25.713840,-80.283989,6.70,04/15/2024,00:49:34
748,146,2400,11,0,N,25.713840,-80.283989,6.70,04/15/2024,00:49:34
737,166,2422,12,0,N,25.713840,-80.283989,6.70,04/15/2024,00:49:34
731,160,2448,12,0,N,25.713839,-80.283989,6.70,04/15/2024,00:49:35
699,137,2462,11,0,N,25.713839,-80.283989,6.80,04/15/2024,00:49:35
712,116,2445,9,0,N,25.713837,-80.283989,6.80,04/15/2024,00:49:35
731,89,2433,6,0,N,25.713837,-80.283989,6.70,04/15/2024,00:49:35
727,99,2430,7,0,N,25.713837,-80.283989,6.70,04/15/2024,00:49:35
709,117,2440,9,0,N,25.713837,-80.283989,6.70,04/15/2024,00:49:35
721,141,2455,11,0,N,25.713837,-80.283989,6.70,04/15/2024,00:49:35
743,150,2400,11,0,N,25.713835,-80.283989,6.70,04/15/2024,00:49:35
748,163,2415,12,0,N,25.713835,-80.283989,6.80,04/15/2024,00:49:35
733,181,2415,13,0,N,25.713835,-80.283989,6.80,04/15/2024,00:49:35
723,196,2437,15,0,N,25.713835,-80.283989,6.70,04/15/2024,00:49:35
712,196,2445,15,0,N,25.713831,-80.283989,6.70,04/15/2024,00:49:36
721,188,2448,14,0,N,25.713831,-80.283989,6.80,04/15/2024,00:49:36
682,164,2497,13,0,N,25.713831,-80.283989,6.80,04/15/2024,00:49:36
688,156,2482,12,0,N,25.713831,-80.283989,6.80,04/15/2024,00:49:36
699,126,2459,10,0,N,25.713829,-80.283989,6.80,04/15/2024,00:49:36
707,124,2462,9,0,N,25.713829,-80.283989,6.90,04/15/2024,00:49:36
712,122,2445,9,0,N,25.713827,-80.283989,6.90,04/15/2024,00:49:36
730,164,2410,12,0,N,25.713827,-80.283989,7.00,04/15/2024,00:49:36
721,172,2433,13,0,N,25.713827,-80.283989,7.00,04/15/2024,00:49:36
707,172,2462,13,0,N,25.713827,-80.283989,7.00,04/15/2024,00:49:36
691,202,2474,16,0,N,25.713827,-80.283989,7.00,04/15/2024,00:49:36
684,215,2482,17,0,N,25.713825,-80.283989,7.00,04/15/2024,00:49:36
703,217,2440,17,0,N,25.713825,-80.283989,7.00,04/15/2024,00:49:36
712,205,2433,16,0,N,25.713823,-80.283989,7.00,04/15/2024,00:49:37
670,171,2504,14,0,N,25.713823,-80.283989,7.00,04/15/2024,00:49:37
703,133,2474,10,0,N,25.713823,-80.283989,7.00,04/15/2024,00:49:37
717,104,2433,8,0,N,25.713823,-80.283989,7.00,04/15/2024,00:49:37
733,104,2430,8,0,N,25.713821,-80.283989,7.00,04/15/2024,00:49:37
737,129,2381,9,0,N,25.713821,-80.283989,6.80,04/15/2024,00:49:37
776,135,2385,9,0,N,25.713821,-80.283989,6.80,04/15/2024,00:49:37
731,147,2433,11,0,N,25.713821,-80.283989,6.70,04/15/2024,00:49:37
707,163,2445,12,0,N,25.713820,-80.283989,6.70,04/15/2024,00:49:38
693,184,2477,14,0,N,25.713820,-80.283989,6.80,04/15/2024,00:49:38
699,172,2474,13,0,N,25.713818,-80.283989,6.80,04/15/2024,00:49:38
727,159,2445,12,0,N,25.713818,-80.283989,6.70,04/15/2024,00:49:38
712,99,2437,7,0,N,25.713816,-80.283989,6.70,04/15/2024,00:49:38
731,85,2422,6,0,N,25.713816,-80.283989,6.80,04/15/2024,00:49:38
730,73,2430,5,0,N,25.713816,-80.283989,6.80,04/15/2024,00:49:38
725,78,2440,6,0,N,25.713816,-80.283989,6.80,04/15/2024,00:49:38
712,89,2422,7,0,N,25.713814,-80.283989,6.80,04/15/2024,00:49:38
714,111,2422,8,0,N,25.713814,-80.283989,6.90,04/15/2024,00:49:38
694,133,2455,10,0,N,25.713814,-80.283989,6.90,04/15/2024,00:49:38
688,154,2489,12,0,N,25.713814,-80.283989,6.90,04/15/2024,00:49:38
680,166,2489,13,0,N,25.713814,-80.283989,6.90,04/15/2024,00:49:38
680,172,2482,14,0,N,25.713810,-80.283989,6.90,04/15/2024,00:49:39
680,160,2470,13,0,N,25.713810,-80.283989,7.20,04/15/2024,00:49:39
712,159,2448,12,0,N,25.713810,-80.283989,7.20,04/15/2024,00:49:39
673,124,2497,10,0,N,25.713810,-80.283989,7.20,04/15/2024,00:49:39
712,137,2459,10,0,N,25.713808,-80.283989,7.20,04/15/2024,00:49:39
725,102,2445,8,0,N,25.713808,-80.283989,6.90,04/15/2024,00:49:39
737,108,2403,8,0,N,25.713808,-80.283989,6.90,04/15/2024,00:49:39
731,120,2425,9,0,N,25.713808,-80.283989,6.90,04/15/2024,00:49:39
739,143,2410,10,0,N,25.713806,-80.283989,6.90,04/15/2024,00:49:39
721,146,2418,11,0,N,25.713806,-80.283989,7.10,04/15/2024,00:49:39
717,154,2430,12,0,N,25.713804,-80.283989,7.10,04/15/2024,00:49:40
691,172,2470,13,0,N,25.713804,-80.283989,6.90,04/15/2024,00:49:40
687,185,2477,15,0,N,25.713800,-80.283989,6.90,04/15/2024,00:49:40
691,188,2433,15,0,N,25.713800,-80.283989,7.00,04/15/2024,00:49:40
703,196,2430,15,0,N,25.713799,-80.283989,7.00,04/15/2024,00:49:40
680,177,2452,14,0,N,25.713799,-80.283989,7.00,04/15/2024,00:49:40
694,146,2433,11,0,N,25.713799,-80.283989,7.00,04/15/2024,00:49:40
709,130,2425,10,0,N,25.713799,-80.283989,7.00,04/15/2024,00:49:40
717,120,2445,9,0,N,25.713797,-80.283989,7.00,04/15/2024,00:49:40
712,147,2418,11,0,N,25.713797,-80.283989,6.90,04/15/2024,00:49:40
727,171,2395,13,0,N,25.713795,-80.283989,6.90,04/15/2024,00:49:41
712,171,2422,13,0,N,25.713793,-80.283989,6.90,04/15/2024,00:49:41
703,190,2452,15,0,N,25.713793,-80.283989,6.40,04/15/2024,00:49:41
687,209,2467,16,0,N,25.713791,-80.283989,6.40,04/15/2024,00:49:41
687,205,2455,16,0,N,25.713789,-80.283989,6.40,04/15/2024,00:49:41
660,177,2485,15,0,N,25.713789,-80.283989,6.50,04/15/2024,00:49:41
657,163,2482,13,0,N,25.713787,-80.283989,6.50,04/15/2024,00:49:42
694,147,2455,11,0,N,25.713787,-80.283989,6.40,04/15/2024,00:49:42
700,109,2448,8,0,N,25.713787,-80.283989,6.40,04/15/2024,00:49:42
712,104,2437,8,0,N,25.713787,-80.283989,6.40,04/15/2024,00:49:42
699,106,2448,8,0,N,25.713787,-80.283989,6.40,04/15/2024,00:49:42
696,141,2433,11,0,N,25.713787,-80.283989,6.40,04/15/2024,00:49:42
700,147,2440,11,0,N,25.713785,-80.283989,6.40,04/15/2024,00:49:42
688,164,2452,13,0,N,25.713785,-80.283989,6.20,04/15/2024,00:49:42
691,171,2445,13,0,N,25.713779,-80.283989,6.20,04/15/2024,00:49:42
700,163,2425,13,0,N,25.713779,-80.283989,6.30,04/15/2024,00:49:42
696,139,2470,11,0,N,25.713779,-80.283989,6.30,04/15/2024,00:49:42
709,135,2415,10,0,N,25.713778,-80.283989,6.30,04/15/2024,00:49:43
709,95,2430,7,0,N,25.713778,-80.283989,6.10,04/15/2024,00:49:43
714,109,2437,8,0,N,25.713776,-80.283989,6.10,04/15/2024,00:49:43
718,98,2415,7,0,N,25.713776,-80.283989,6.10,04/15/2024,00:49:43
737,104,2385,8,0,N,25.713774,-80.283989,6.10,04/15/2024,00:49:43
712,116,2385,9,0,N,25.713774,-80.283989,6.00,04/15/2024,00:49:43
725,143,2415,11,0,N,25.713772,-80.283989,6.00,04/15/2024,00:49:43
705,154,2400,12,0,N,25.713772,-80.283989,6.10,04/15/2024,00:49:43
680,159,2440,13,0,N,25.713772,-80.283989,6.10,04/15/2024,00:49:44
693,150,2422,12,0,N,25.713772,-80.283989,6.00,04/15/2024,00:49:44
694,111,2425,9,0,N,25.713772,-80.283989,6.00,04/15/2024,00:49:44
717,117,2392,9,0,N,25.713772,-80.283989,6.00,04/15/2024,00:49:44
731,98,2395,7,0,N,25.713766,-80.283989,6.00,04/15/2024,00:49:44
709,73,2403,5,0,N,25.713766,-80.283989,6.20,04/15/2024,00:49:44
718,86,2403,6,0,N,25.713766,-80.283989,6.20,04/15/2024,00:49:44
725,102,2392,8,0,N,25.713766,-80.283989,6.20,04/15/2024,00:49:44
712,86,2400,6,0,N,25.713766,-80.283989,6.20,04/15/2024,00:49:44
700,104,2430,8,0,N,25.713766,-80.283989,6.10,04/15/2024,00:49:44
691,116,2418,9,0,N,25.713762,-80.283989,6.10,04/15/2024,00:49:45
684,130,2418,10,0,N,25.713762,-80.283989,6.10,04/15/2024,00:49:45
699,126,2418,10,0,N,25.713762,-80.283989,6.10,04/15/2024,00:49:45
666,106,2437,9,0,N,25.713762,-80.283989,6.10,04/15/2024,00:49:45
652,93,2467,8,0,N,25.713760,-80.283989,6.10,04/15/2024,00:49:45
650,61,2437,5,0,N,25.713760,-80.283989,6.10,04/15/2024,00:49:45
657,14,2440,1,0,N,25.713760,-80.283989,6.10,04/15/2024,00:49:45
664,10,2440,0,0,N,25.713760,-80.283989,6.10,04/15/2024,00:49:45
673,12,2437,1,0,N,25.713758,-80.283989,6.10,04/15/2024,00:49:45
691,17,2418,1,0,N,25.713758,-80.283989,6.20,04/15/2024,00:49:45
673,18,2425,1,0,N,25.713757,-80.283989,6.20,04/15/2024,00:49:45
691,43,2455,3,0,N,25.713757,-80.283989,6.10,04/15/2024,00:49:45
691,47,2445,3,0,N,25.713753,-80.283989,6.10,04/15/2024,00:49:46
699,43,2455,3,0,N,25.713753,-80.283989,6.00,04/15/2024,00:49:46
687,27,2455,2,0,N,25.713751,-80.283989,6.00,04/15/2024,00:49:46
660,-7,2507,0,0,N,25.713751,-80.283989,6.00,04/15/2024,00:49:46
687,-24,2504,-2,15,NNW,25.713751,-80.283989,6.00,04/15/2024,00:49:46
678,-50,2497,-4,15,NNW,25.713751,-80.283989,6.00,04/15/2024,00:49:46
691,-71,2482,-5,15,NNW,25.713749,-80.283989,6.00,04/15/2024,00:49:46
696,-55,2492,-4,15,NNW,25.713749,-80.283989,6.10,04/15/2024,00:49:46
718,-54,2482,-4,15,NNW,25.713747,-80.283989,6.10,04/15/2024,00:49:47
712,-42,2522,-3,15,NNW,25.713747,-80.283989,6.10,04/15/2024,00:49:47
717,-3,2515,0,0,N,25.713747,-80.283989,6.10,04/15/2024,00:49:47
717,10,2519,0,0,N,25.713747,-80.283989,6.10,04/15/2024,00:49:47
731,18,2519,1,0,N,25.713743,-80.283981,6.10,04/15/2024,00:49:47
749,25,2497,1,0,N,25.713743,-80.283981,6.10,04/15/2024,00:49:47
761,21,2485,1,0,N,25.713741,-80.283989,6.10,04/15/2024,00:49:47
746,12,2500,0,0,N,25.713737,-80.283981,6.10,04/15/2024,00:49:47
792,-9,2437,0,0,N,25.713737,-80.283981,6.30,04/15/2024,00:49:47
798,-30,2410,-2,15,NNW,25.713737,-80.283981,6.30,04/15/2024,00:49:48
808,-24,2407,-1,15,NNW,25.713737,-80.283981,6.40,04/15/2024,00:49:48
821,0,2378,0,0,N,25.713737,-80.283981,6.40,04/15/2024,00:49:48
821,0,2381,0,0,N,25.713737,-80.283981,6.40,04/15/2024,00:49:48
823,38,2381,2,0,N,25.713736,-80.283981,6.40,04/15/2024,00:49:48
808,72,2415,5,0,N,25.713736,-80.283981,6.40,04/15/2024,00:49:48
798,85,2433,6,0,N,25.713734,-80.283981,6.40,04/15/2024,00:49:48
796,69,2415,4,0,N,25.713734,-80.283981,6.40,04/15/2024,00:49:48
806,85,2385,6,0,N,25.713730,-80.283981,6.40,04/15/2024,00:49:48
806,51,2392,3,0,N,25.713730,-80.283981,6.40,04/15/2024,00:49:48
804,47,2388,3,0,N,25.713730,-80.283981,6.40,04/15/2024,00:49:49
808,14,2385,0,0,N,25.713730,-80.283981,6.50,04/15/2024,00:49:49
803,0,2351,0,0,N,25.713728,-80.283981,6.50,04/15/2024,00:49:49
803,0,2381,0,0,N,25.713728,-80.283981,6.60,04/15/2024,00:49:49
